board_detail_url,ctgL2,ctgL3,ctgL4,thumbImgPath1,title,brand,salesSite,price,shippingFee,isPremium,isCrossBorderShipping,totalReviewQty,totalScore,isEachShippingFee,isOnlineOnly,shippingFreeOver,availableDeliveryJeju,availableDeliveryIsland,shippingFeeJeju,shippingFeeIsland,courierCompany,pdtName,optionName1,optionName2,tagList1,tagList2,tagList3,tagList4,detailImgPath,modelCode1,optionValue1,optionValue2,stock1,price1,modelCode2,optionValue3,optionValue4,stock2,price2,modelCode3,optionValue5,optionValue6,stock3,price3,modelCode4,optionValue7,optionValue8,stock4,price4,returnCity,returnStreet,returnDetail,returnPostalCode,exchangeShippingFee,returnShippingFee,consignmentName,consignmentCity,consignmentStreet,consignmentDetail,consignmentPostalCode,mailOrderNum
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000119703293&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/93/32/70/item/1000119703293_i1_232.jpg,메종키츠네 AW00303KM0001 BK 폭스 패치 맨투맨 블랙 여성맨투맨 TR AW00303KM0001BK 12028724,MAISON KITSUNE (메종키츠네),신세계몰,325800,0,false,false,44,6,false,false,50000,true,true,7000,7000,우체국택배,MAISON KITSUNE (메종키츠네),색상,사이즈,MAISON KITSUNE (메종키츠네),명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,blue,L,53,325800,TEE-NEW JDI SWOOSH,black,L,32,325800,TEE-NEW JDI SWOOSH,pink,M,87,325800,TEE-NEW JDI SWOOSH,red,L,85,325800,Busan,Gangnam,1F,23853,2500,3000,넥스트젠팩,Seoul,Haeundae,1F,23853,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000467135423&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/23/54/13/item/1000467135423_i1_232.jpg,[루플랫][해외배송] 여성 셔츠 211872779 001BLUE Blue /69,RALPH LAUREN (랄프 로렌),신세계몰,268000,0,false,true,19,6,false,false,50000,true,true,5000,10000,우체국택배,RALPH LAUREN (랄프 로렌),색상,사이즈,RALPH LAUREN (랄프 로렌),명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,SS,6,268000,920193850,pink,SS,78,268000,TEE-NEW JDI SWOOSH,red,L,41,268000,920193850,blue,M,96,268000,Jeju,Haeundae,노란대문,98475,6000,2500,넥스트젠팩,Seoul,Haeundae,405호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000454351213&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/13/12/35/item/1000454351213_i1_232.jpg,[루플랫][해외배송] 여성 셔츠 MK169411O1F0013 /50,미우미우(MIUMIU),신세계몰,1047000,0,false,true,28,6,false,false,50000,true,true,5000,10000,로젠택배,미우미우(MIUMIU),색상,사이즈,미우미우(MIUMIU),명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,red,L,39,1047000,TEE-NEW JDI SWOOSH,pink,M,15,1047000,91058392,blue,XL,73,1047000,920193850,green,M,48,1047000,Busan,Gangnam,노란대문,13245,6000,6000,넥스트젠팩,Seoul,Gangnam,405호,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000397568882&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/82/88/56/item/1000397568882_i1_232.jpg,Maison Kitsune Fox Head Patch Cardigan HW00521KT1036 IW00506KT1036 메종키츠네 폭스 헤드 패치 가디건,MAISON KITSUNE (메종키츠네),신세계몰,349000,0,false,true,77,41,false,false,50000,true,true,7000,10000,한진택배,MAISON KITSUNE (메종키츠네),색상,사이즈,MAISON KITSUNE (메종키츠네),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,L,30,349000,TEE-NEW JDI SWOOSH,green,SS,36,349000,91058392,red,XL,94,349000,TEE-NEW JDI SWOOSH,black,L,32,349000,Seoul,Gangnam,1F,13245,3000,2500,넥스트젠팩,Busan,Gangnam,1F,13245,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/special/burberryItemView.ssg?itemId=1000038177978&siteNo=6004&salestrNo=6005&itemSsgCollectYn=N,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/78/79/17/item/1000038177978_i1_232.jpg,버튼 다운 칼라 빈티지 체크 스트레치 코튼 셔츠,버버리(BURBERRY),신세계몰,630000,0,false,false,60,18,false,false,50000,true,true,5000,10000,한진택배,버버리(BURBERRY),색상,사이즈,버버리(BURBERRY),명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,red,SS,3,630000,TEE-NEW JDI SWOOSH,pink,S,21,630000,91058392,pink,S,59,630000,91058392,green,L,14,630000,Busan,Haeundae,405호,12345,3000,3000,넥스트젠팩,Busan,Gangnam,1F,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000435544938&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/38/49/54/item/1000435544938_i1_232.jpg,[루플랫][해외배송] 여성 셔츠 custom fit 데님 211594681 BLNWS /9,RALPH LAUREN (랄프 로렌),신세계몰,153000,0,false,true,5,27,false,false,50000,true,true,3000,7000,로젠택배,RALPH LAUREN (랄프 로렌),색상,사이즈,RALPH LAUREN (랄프 로렌),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,blue,M,0,153000,91058392,red,L,72,153000,91058392,blue,L,74,153000,920193850,pink,L,28,153000,Seoul,Gangnam,405호,13245,2500,3000,넥스트젠팩,Busan,Gangnam,1F,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000344346042&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/42/60/34/item/1000344346042_i1_232.jpg,가든 레이스 블라우스 MU1403Q27L100,마이클코어스,신세계몰,145000,0,false,false,181,43,false,false,1000000,true,true,3000,10000,로젠택배,마이클코어스,색상,사이즈,마이클코어스,명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,blue,S,38,145000,TEE-NEW JDI SWOOSH,black,SS,50,145000,920193850,red,L,68,145000,TEE-NEW JDI SWOOSH,pink,M,61,145000,Seoul,Gangnam,101호,23853,2500,5000,넥스트젠팩,Seoul,Gangnam,101호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000361788539&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/39/85/78/item/1000361788539_i1_232.jpg,[남녀공용] Maison Kitsune Fox Head Tee FU00163KJ0010 GU00151KJ0010 메종키츠네 폭스 헤드 긴팔 티,MAISON KITSUNE (메종키츠네),신세계몰,159000,0,false,true,200,39,false,false,1000000,true,true,5000,10000,우체국택배,MAISON KITSUNE (메종키츠네),색상,사이즈,MAISON KITSUNE (메종키츠네),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,red,XL,30,159000,91058392,green,SS,78,159000,920193850,blue,S,4,159000,TEE-NEW JDI SWOOSH,red,XL,50,159000,Jeju,Haeundae,101호,98475,6000,2500,넥스트젠팩,Seoul,Gangnam,405호,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000432798099&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https://sitem.ssgcdn.com/99/80/79/item/1000432798099_i1_232.jpg,[라벨루쏘] [비비안 웨스트우드] 여성 베아 가디건 1803000B Y0003 K407,비비안웨스트우드,신세계몰,369000,0,false,false,116,16,false,false,50000,true,true,7000,10000,한진택배,비비안웨스트우드,색상,사이즈,비비안웨스트우드,명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,black,XL,5,369000,TEE-NEW JDI SWOOSH,red,M,26,369000,TEE-NEW JDI SWOOSH,red,M,40,369000,TEE-NEW JDI SWOOSH,black,M,23,369000,Jeju,Haeundae,노란대문,23853,2500,5000,넥스트젠팩,Busan,Gangnam,1F,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000470996594&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,슬랙스,https://sitem.ssgcdn.com/94/65/99/item/1000470996594_i1_232.jpg,[이큅먼트] 에슬린 실크 트라우저_PURPLE,이큅먼트(Equipment),신세계몰,437500,0,false,true,80,10,false,false,1000000,true,true,5000,10000,로젠택배,이큅먼트(Equipment),색상,사이즈,이큅먼트(Equipment),명품/수입의류,여성 팬츠,슬랙스,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,pink,L,43,437500,TEE-NEW JDI SWOOSH,green,S,78,437500,91058392,pink,M,95,437500,920193850,green,S,97,437500,Seoul,Gangnam,405호,98475,5000,3000,넥스트젠팩,Busan,Haeundae,101호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000470996628&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,슬랙스,https://sitem.ssgcdn.com/28/66/99/item/1000470996628_i1_232.jpg,[이큅먼트] 에슬린 실크 트라우저_DEEP LICHEN GREEN,이큅먼트(Equipment),신세계몰,437500,0,false,true,177,45,false,false,1000000,true,true,3000,7000,CJ대한통운,이큅먼트(Equipment),색상,사이즈,이큅먼트(Equipment),명품/수입의류,여성 팬츠,슬랙스,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,black,XL,66,437500,920193850,red,S,66,437500,91058392,red,L,38,437500,TEE-NEW JDI SWOOSH,pink,L,72,437500,Jeju,Gangnam,노란대문,13245,6000,2500,넥스트젠팩,Busan,Gangnam,노란대문,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000415534433&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https://sitem.ssgcdn.com/33/44/53/item/1000415534433_i1_232.jpg,21SS 연청 리워크 데님진 S51LA0138 S30744 961,메종마르지엘라,신세계몰,258500,0,false,false,27,32,false,false,1000000,true,true,5000,10000,한진택배,메종마르지엘라,색상,사이즈,메종마르지엘라,명품/수입의류,여성 팬츠,데님,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,SS,14,258500,TEE-NEW JDI SWOOSH,green,S,91,258500,920193850,black,SS,49,258500,91058392,green,S,40,258500,Seoul,Haeundae,101호,12345,2500,5000,넥스트젠팩,Busan,Gangnam,노란대문,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000098700181&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https://sitem.ssgcdn.com/81/01/70/item/1000098700181_i1_232.jpg,Mother Insider Crop Step Fray Girl Crush 1157-383-GCR 마더 인사이더 크랍 스텝 프레이,MOTHER DENIM (마더데님),신세계몰,225800,0,false,true,47,20,false,false,1000000,true,true,7000,10000,우체국택배,MOTHER DENIM (마더데님),색상,사이즈,MOTHER DENIM (마더데님),명품/수입의류,여성 팬츠,데님,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,black,M,75,225800,920193850,green,L,46,225800,91058392,blue,M,1,225800,TEE-NEW JDI SWOOSH,pink,SS,86,225800,Seoul,Gangnam,405호,98475,2500,3000,넥스트젠팩,Jeju,Haeundae,1F,23853,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000291489464&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https://sitem.ssgcdn.com/64/94/48/item/1000291489464_i1_232.jpg,[루플랫][해외배송] 여성 1978 진 A0362409C03 01 Blue /30,DIESEL(디젤),신세계몰,117000,0,false,true,111,28,false,false,50000,true,true,7000,10000,CJ대한통운,DIESEL(디젤),색상,사이즈,DIESEL(디젤),명품/수입의류,여성 팬츠,데님,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,green,SS,3,117000,91058392,blue,L,52,117000,TEE-NEW JDI SWOOSH,red,M,82,117000,91058392,red,M,59,117000,Busan,Gangnam,1F,12345,6000,3000,넥스트젠팩,Seoul,Gangnam,101호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000137760314&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https://sitem.ssgcdn.com/14/03/76/item/1000137760314_i1_232.jpg,Mother Insider Crop Step Fray Tongue in Chic 1157-625 마더 인사이더 크랍 스텝 프레이,MOTHER DENIM (마더데님),신세계몰,220600,0,false,true,96,6,false,false,50000,true,true,7000,7000,한진택배,MOTHER DENIM (마더데님),색상,사이즈,MOTHER DENIM (마더데님),명품/수입의류,여성 팬츠,데님,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,black,M,21,220600,91058392,green,S,75,220600,91058392,blue,XL,10,220600,TEE-NEW JDI SWOOSH,red,SS,61,220600,Jeju,Gangnam,405호,13245,2500,6000,넥스트젠팩,Busan,Haeundae,노란대문,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000474956606&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https://sitem.ssgcdn.com/06/66/95/item/1000474956606_i1_232.jpg,[루플랫][해외배송] 여성 진 DW0DW13582 BDS NERO Black /26,타미힐피거,신세계몰,201000,0,false,true,94,28,false,false,1000000,true,true,5000,10000,로젠택배,타미힐피거,색상,사이즈,타미힐피거,명품/수입의류,여성 팬츠,데님,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,blue,M,2,201000,TEE-NEW JDI SWOOSH,green,L,42,201000,920193850,green,M,58,201000,TEE-NEW JDI SWOOSH,pink,M,55,201000,Seoul,Gangnam,405호,12345,3000,2500,넥스트젠팩,Jeju,Gangnam,101호,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000397936702&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/02/67/93/item/1000397936702_i1_232.jpg,[해외] DICKIES 디키즈 오리지널 874 워크팬츠 블랙,디키즈,신세계몰,70000,0,false,true,69,10,false,false,1000000,true,true,3000,7000,한진택배,디키즈,색상,사이즈,디키즈,명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,green,M,20,70000,TEE-NEW JDI SWOOSH,blue,S,53,70000,TEE-NEW JDI SWOOSH,blue,SS,98,70000,TEE-NEW JDI SWOOSH,red,L,62,70000,Jeju,Haeundae,101호,12345,2500,3000,넥스트젠팩,Jeju,Haeundae,101호,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000386046311&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/11/63/04/item/1000386046311_i1_232.jpg,[톰브라운] 엔지니어드 삼선 유니버시티 스트라이프 트위드 FJQ068A 08143 055 여자 반바지,톰브라운(THOM BROWNE),신세계몰,702000,0,false,false,68,42,false,false,1000000,true,true,5000,10000,로젠택배,톰브라운(THOM BROWNE),색상,사이즈,톰브라운(THOM BROWNE),명품/수입의류,여성 팬츠,면팬츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,S,81,702000,TEE-NEW JDI SWOOSH,pink,L,53,702000,920193850,pink,L,96,702000,920193850,red,M,18,702000,Jeju,Gangnam,1F,98475,2500,5000,넥스트젠팩,Jeju,Haeundae,101호,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000420727529&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/29/75/72/item/1000420727529_i1_232.jpg,[루플랫][해외배송] 여성 바지 atlanta stretchcotton ATLANTA 005CR /9,MAX MARA(막스마라),신세계몰,174000,0,false,true,159,15,false,false,50000,true,true,7000,10000,CJ대한통운,MAX MARA(막스마라),색상,사이즈,MAX MARA(막스마라),명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,black,L,3,174000,920193850,red,M,91,174000,920193850,black,M,95,174000,91058392,green,SS,1,174000,Jeju,Haeundae,101호,98475,5000,2500,넥스트젠팩,Seoul,Haeundae,405호,98475,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000343206857&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/57/68/20/item/1000343206857_i1_232.jpg,[루플랫][해외배송] 여성 팬츠 668239RSA14 5040 /52,알렉산더맥퀸(Alexander McQueen),신세계몰,279000,0,false,true,61,18,false,false,1000000,true,true,5000,10000,로젠택배,알렉산더맥퀸(Alexander McQueen),색상,사이즈,알렉산더맥퀸(Alexander McQueen),명품/수입의류,여성 팬츠,면팬츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,blue,M,68,279000,920193850,green,XL,12,279000,91058392,pink,SS,15,279000,920193850,pink,S,53,279000,Seoul,Gangnam,405호,12345,5000,6000,넥스트젠팩,Jeju,Gangnam,101호,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000321807826&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/26/78/80/item/1000321807826_i1_232.jpg,[루플랫][해외배송] 여성 Alete 바지 11310328600710 001 Beige /30,MAX MARA(막스마라),신세계몰,210000,0,false,true,25,36,false,false,50000,true,true,5000,10000,로젠택배,MAX MARA(막스마라),색상,사이즈,MAX MARA(막스마라),명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,L,40,210000,91058392,red,M,4,210000,91058392,black,S,21,210000,920193850,blue,SS,67,210000,Busan,Haeundae,1F,13245,2500,3000,넥스트젠팩,Busan,Gangnam,405호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000344533240&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/40/32/53/item/1000344533240_i1_232.jpg,[루플랫][해외배송] 여성 바지 631970Y512W1000 Nero /72,SAINT LAURENT(생로랑),신세계몰,533000,0,false,true,66,33,false,false,1000000,true,true,7000,7000,한진택배,SAINT LAURENT(생로랑),색상,사이즈,SAINT LAURENT(생로랑),명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,black,XL,29,533000,TEE-NEW JDI SWOOSH,red,M,85,533000,TEE-NEW JDI SWOOSH,green,SS,8,533000,TEE-NEW JDI SWOOSH,green,SS,70,533000,Seoul,Gangnam,노란대문,12345,5000,2500,넥스트젠팩,Busan,Haeundae,101호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000425048311&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/11/83/04/item/1000425048311_i1_232.jpg,여성 캐롯핏 울 팬츠 FTR010 264 001 BLACK,AMI (아미),신세계몰,300000,0,false,false,133,49,false,false,50000,true,true,3000,10000,로젠택배,AMI (아미),색상,사이즈,AMI (아미),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,black,SS,73,300000,920193850,green,S,13,300000,TEE-NEW JDI SWOOSH,green,XL,46,300000,920193850,red,M,15,300000,Jeju,Gangnam,101호,23853,6000,5000,넥스트젠팩,Seoul,Gangnam,405호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000480313234&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/34/32/31/item/1000480313234_i1_232.jpg,[막스마라] 발리아 98160129600 BALIA 004 여자 레깅스,MAX MARA(막스마라),신세계몰,60000,0,true,false,106,33,false,false,50000,true,true,5000,10000,롯데글로벌로지스,MAX MARA(막스마라),색상,사이즈,MAX MARA(막스마라),명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,blue,XL,73,60000,TEE-NEW JDI SWOOSH,blue,M,34,60000,TEE-NEW JDI SWOOSH,red,SS,89,60000,TEE-NEW JDI SWOOSH,pink,S,79,60000,Busan,Gangnam,101호,12345,6000,2500,넥스트젠팩,Seoul,Gangnam,1F,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000348753531&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/31/35/75/item/1000348753531_i1_232.jpg,[루플랫][해외배송] 여성 팬츠 Malibu M12LR774 292 BLACK /45,무스너클,신세계몰,168000,0,false,true,22,10,false,false,50000,true,true,7000,10000,롯데글로벌로지스,무스너클,색상,사이즈,무스너클,명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,blue,S,89,168000,TEE-NEW JDI SWOOSH,green,L,29,168000,TEE-NEW JDI SWOOSH,black,L,93,168000,TEE-NEW JDI SWOOSH,green,L,36,168000,Busan,Gangnam,노란대문,13245,5000,6000,넥스트젠팩,Busan,Haeundae,405호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000350456515&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/15/65/45/item/1000350456515_i1_232.jpg,[루플랫][해외배송] 여성 Powder Pink Shorts fc790121002 /8,엘리자베타프랜치(ELISABETTA FRANCHI),신세계몰,366000,0,false,true,148,5,false,false,50000,true,true,7000,7000,한진택배,엘리자베타프랜치(ELISABETTA FRANCHI),색상,사이즈,엘리자베타프랜치(ELISABETTA FRANCHI),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,green,L,68,366000,TEE-NEW JDI SWOOSH,pink,SS,74,366000,TEE-NEW JDI SWOOSH,green,XL,14,366000,920193850,black,L,77,366000,Jeju,Gangnam,1F,12345,2500,3000,넥스트젠팩,Seoul,Gangnam,405호,23853,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000434676208&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https://sitem.ssgcdn.com/08/62/67/item/1000434676208_i1_232.jpg,[루플랫][해외배송] 여성 바지 스웨트팬츠 with embroidered 로고 211794397 DKVHT /9,RALPH LAUREN (랄프 로렌),신세계몰,154000,0,false,true,96,23,false,false,1000000,true,true,5000,10000,한진택배,RALPH LAUREN (랄프 로렌),색상,사이즈,RALPH LAUREN (랄프 로렌),명품/수입의류,여성 팬츠,면팬츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,SS,6,154000,TEE-NEW JDI SWOOSH,black,SS,70,154000,91058392,blue,XL,61,154000,920193850,red,S,85,154000,Seoul,Gangnam,노란대문,98475,3000,3000,넥스트젠팩,Busan,Haeundae,노란대문,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000465981911&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,캐주얼/트레이닝팬츠,https://sitem.ssgcdn.com/11/19/98/item/1000465981911_i1_232.jpg,[큘} THE SWEATPANTS - FRENCH PLUM,KULE 큘,신세계몰,185000,0,false,true,36,9,false,false,50000,true,true,3000,7000,한진택배,KULE 큘,색상,사이즈,KULE 큘,명품/수입의류,여성 팬츠,캐주얼/트레이닝팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,green,XL,27,185000,91058392,green,M,23,185000,91058392,pink,XL,59,185000,920193850,pink,M,23,185000,Busan,Gangnam,101호,12345,3000,6000,넥스트젠팩,Busan,Gangnam,405호,23853,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000472732716&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,캐주얼/트레이닝팬츠,https://sitem.ssgcdn.com/16/27/73/item/1000472732716_i1_232.jpg,[해외배송] 이세이미야케 플리츠플리즈 미디 스커트 PP28JF942 15 BLACK,이세이미야케(ISSEYMIYAKE),신세계몰,569000,0,false,true,112,13,false,false,50000,true,true,3000,7000,로젠택배,이세이미야케(ISSEYMIYAKE),색상,사이즈,이세이미야케(ISSEYMIYAKE),명품/수입의류,여성 팬츠,캐주얼/트레이닝팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,black,M,15,569000,91058392,green,S,12,569000,TEE-NEW JDI SWOOSH,green,S,78,569000,920193850,blue,M,33,569000,Busan,Gangnam,1F,23853,3000,5000,넥스트젠팩,Jeju,Haeundae,405호,12345,2015-대구중구-1234
