board_detail_url,ctgL2,ctgL3,ctgL4,thumbImgPath1,title,brand,salesSite,price,shippingFee,isPremium,isCrossBorderShipping,totalReviewQty,totalScore,isEachShippingFee,isOnlineOnly,shippingFreeOver,availableDeliveryJeju,availableDeliveryIsland,shippingFeeJeju,shippingFeeIsland,courierCompany,pdtName,optionName1,optionName2,tagList1,tagList2,tagList3,tagList4,detailImgPath,modelCode1,optionValue1,optionValue2,stock1,price1,modelCode2,optionValue3,optionValue4,stock2,price2,modelCode3,optionValue5,optionValue6,stock3,price3,modelCode4,optionValue7,optionValue8,stock4,price4,returnCity,returnStreet,returnDetail,returnPostalCode,exchangeShippingFee,returnShippingFee,consignmentName,consignmentCity,consignmentStreet,consignmentDetail,consignmentPostalCode,mailOrderNum
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000450882096&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,티셔츠,https:////sitem.ssgcdn.com/96/20/88/item/1000450882096_i1_232.jpg,[가니]여성 스마일 호텔 반팔 티셔츠 T3253 무료배송 관부가세 포함,GANNI,신세계몰,119000,0,false,false,97,40,false,false,1000000,true,true,7000,7000,CJ대한통운,GANNI,색상,사이즈,GANNI,명품/수입의류,여성 상의,티셔츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,green,M,72,119000,TEE-NEW JDI SWOOSH,black,L,29,119000,920193850,red,L,59,119000,91058392,blue,SS,94,119000,Seoul,Gangnam,101호,23853,2500,3000,넥스트젠팩,Seoul,Gangnam,노란대문,13245,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000226470413&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,티셔츠,https:////sitem.ssgcdn.com/13/04/47/item/1000226470413_i1_232.jpg,[세인트제임스] 우먼 밍콰이어 모던 긴팔 에크루/마린,세인트제임스(SAINT JAMES),신세계몰,69800,0,false,false,69,47,false,false,1000000,true,true,3000,7000,로젠택배,세인트제임스(SAINT JAMES),색상,사이즈,세인트제임스(SAINT JAMES),명품/수입의류,여성 상의,티셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,green,XL,42,69800,TEE-NEW JDI SWOOSH,blue,XL,91,69800,TEE-NEW JDI SWOOSH,green,SS,87,69800,920193850,red,S,16,69800,Jeju,Gangnam,1F,12345,3000,3000,넥스트젠팩,Seoul,Gangnam,1F,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000480301826&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,티셔츠,https:////sitem.ssgcdn.com/26/18/30/item/1000480301826_i1_232.jpg,당일발송)비비안웨스트우드 22FW 1I010001 J0006 N401 맨투맨,비비안웨스트우드,신세계몰,330000,0,false,false,180,50,false,false,1000000,true,true,5000,10000,우체국택배,비비안웨스트우드,색상,사이즈,비비안웨스트우드,명품/수입의류,여성 상의,티셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,pink,S,19,330000,91058392,pink,S,89,330000,TEE-NEW JDI SWOOSH,black,XL,82,330000,91058392,pink,XL,67,330000,Busan,Haeundae,405호,13245,2500,5000,넥스트젠팩,Jeju,Haeundae,101호,98475,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000414478227&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,티셔츠,https:////sitem.ssgcdn.com/27/82/47/item/1000414478227_i1_232.jpg,[세인트제임스] 우먼 밍콰이어 모던 긴팔 네이지/마린,세인트제임스(SAINT JAMES),신세계몰,69800,0,false,false,197,35,false,false,1000000,true,true,5000,10000,롯데글로벌로지스,세인트제임스(SAINT JAMES),색상,사이즈,세인트제임스(SAINT JAMES),명품/수입의류,여성 상의,티셔츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,pink,S,2,69800,91058392,green,XL,10,69800,920193850,green,M,82,69800,91058392,pink,L,97,69800,Busan,Gangnam,노란대문,23853,2500,6000,넥스트젠팩,Busan,Haeundae,1F,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000378764181&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,티셔츠,https:////sitem.ssgcdn.com/81/41/76/item/1000378764181_i1_232.jpg,여성 하트와펜 스트라이프 티셔츠 네이비 P1T163 NAVY,꼼데가르송,신세계몰,129000,0,false,false,21,17,false,false,1000000,true,true,7000,7000,로젠택배,꼼데가르송,색상,사이즈,꼼데가르송,명품/수입의류,여성 상의,티셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,SS,61,129000,920193850,red,L,77,129000,920193850,red,M,62,129000,TEE-NEW JDI SWOOSH,black,S,34,129000,Busan,Haeundae,노란대문,13245,6000,3000,넥스트젠팩,Seoul,Haeundae,노란대문,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000053871372&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/72/13/87/item/1000053871372_i1_232.jpg,세인트제임스 남녀공용 길도 UA 패치 티셔츠 쇼핑백증정,세인트제임스(SAINT JAMES),신세계몰,129000,0,false,false,55,30,false,false,50000,true,true,3000,10000,롯데글로벌로지스,세인트제임스(SAINT JAMES),색상,사이즈,세인트제임스(SAINT JAMES),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,green,L,51,129000,91058392,pink,XL,18,129000,91058392,red,S,64,129000,920193850,pink,S,66,129000,Seoul,Gangnam,1F,98475,2500,2500,넥스트젠팩,Seoul,Haeundae,1F,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000119703293&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/93/32/70/item/1000119703293_i1_232.jpg,메종키츠네 AW00303KM0001 BK 폭스 패치 맨투맨 블랙 여성맨투맨 TR AW00303KM0001BK 12028724,MAISON KITSUNE (메종키츠네),신세계몰,325800,0,false,false,49,34,false,false,1000000,true,true,7000,10000,롯데글로벌로지스,MAISON KITSUNE (메종키츠네),색상,사이즈,MAISON KITSUNE (메종키츠네),명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,red,M,74,325800,91058392,pink,M,79,325800,91058392,black,L,62,325800,920193850,blue,XL,16,325800,Seoul,Haeundae,1F,23853,6000,3000,넥스트젠팩,Jeju,Gangnam,1F,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000467135423&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/23/54/13/item/1000467135423_i1_232.jpg,[루플랫][해외배송] 여성 셔츠 211872779 001BLUE Blue /69,RALPH LAUREN (랄프 로렌),신세계몰,268000,0,false,false,188,45,false,false,50000,true,true,3000,10000,한진택배,RALPH LAUREN (랄프 로렌),색상,사이즈,RALPH LAUREN (랄프 로렌),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,pink,SS,57,268000,TEE-NEW JDI SWOOSH,blue,SS,63,268000,91058392,black,S,87,268000,91058392,blue,SS,64,268000,Jeju,Gangnam,1F,13245,6000,3000,넥스트젠팩,Jeju,Gangnam,405호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000454351213&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/13/12/35/item/1000454351213_i1_232.jpg,[루플랫][해외배송] 여성 셔츠 MK169411O1F0013 /50,미우미우(MIUMIU),신세계몰,1047000,0,false,false,69,19,false,false,1000000,true,true,7000,10000,로젠택배,미우미우(MIUMIU),색상,사이즈,미우미우(MIUMIU),명품/수입의류,여성 상의,블라우스/셔츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,green,M,40,1047000,920193850,pink,XL,39,1047000,91058392,blue,XL,17,1047000,TEE-NEW JDI SWOOSH,green,S,55,1047000,Jeju,Gangnam,101호,13245,6000,2500,넥스트젠팩,Seoul,Gangnam,1F,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000397568882&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/82/88/56/item/1000397568882_i1_232.jpg,Maison Kitsune Fox Head Patch Cardigan HW00521KT1036 IW00506KT1036 메종키츠네 폭스 헤드 패치 가디건,MAISON KITSUNE (메종키츠네),신세계몰,349000,0,false,false,139,13,false,false,50000,true,true,3000,7000,한진택배,MAISON KITSUNE (메종키츠네),색상,사이즈,MAISON KITSUNE (메종키츠네),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,green,M,52,349000,920193850,blue,SS,98,349000,920193850,green,XL,95,349000,91058392,red,L,30,349000,Busan,Haeundae,101호,23853,6000,6000,넥스트젠팩,Busan,Haeundae,노란대문,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/special/burberryItemView.ssg?itemId=1000038177978&siteNo=6004&salestrNo=6005&itemSsgCollectYn=N,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/78/79/17/item/1000038177978_i1_232.jpg,버튼 다운 칼라 빈티지 체크 스트레치 코튼 셔츠,버버리(BURBERRY),신세계몰,630000,0,false,false,102,9,false,false,1000000,true,true,3000,10000,우체국택배,버버리(BURBERRY),색상,사이즈,버버리(BURBERRY),명품/수입의류,여성 상의,블라우스/셔츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,pink,M,75,630000,TEE-NEW JDI SWOOSH,green,S,76,630000,91058392,blue,SS,56,630000,TEE-NEW JDI SWOOSH,red,L,90,630000,Busan,Gangnam,노란대문,12345,6000,6000,넥스트젠팩,Busan,Haeundae,1F,13245,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000435544938&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/38/49/54/item/1000435544938_i1_232.jpg,[루플랫][해외배송] 여성 셔츠 custom fit 데님 211594681 BLNWS /9,RALPH LAUREN (랄프 로렌),신세계몰,153000,0,false,false,177,35,false,false,1000000,true,true,5000,10000,한진택배,RALPH LAUREN (랄프 로렌),색상,사이즈,RALPH LAUREN (랄프 로렌),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,pink,L,86,153000,91058392,black,S,97,153000,920193850,red,SS,21,153000,TEE-NEW JDI SWOOSH,black,S,20,153000,Jeju,Haeundae,405호,23853,2500,5000,넥스트젠팩,Seoul,Haeundae,405호,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000344346042&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/42/60/34/item/1000344346042_i1_232.jpg,가든 레이스 블라우스 MU1403Q27L100,마이클코어스,신세계몰,145000,0,false,false,73,34,false,false,1000000,true,true,5000,7000,CJ대한통운,마이클코어스,색상,사이즈,마이클코어스,명품/수입의류,여성 상의,블라우스/셔츠,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,black,M,97,145000,920193850,red,XL,94,145000,920193850,green,SS,86,145000,920193850,green,XL,65,145000,Jeju,Gangnam,405호,13245,2500,6000,넥스트젠팩,Busan,Haeundae,405호,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000361788539&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/39/85/78/item/1000361788539_i1_232.jpg,[남녀공용] Maison Kitsune Fox Head Tee FU00163KJ0010 GU00151KJ0010 메종키츠네 폭스 헤드 긴팔 티,MAISON KITSUNE (메종키츠네),신세계몰,159000,0,false,false,159,15,false,false,50000,true,true,5000,7000,롯데글로벌로지스,MAISON KITSUNE (메종키츠네),색상,사이즈,MAISON KITSUNE (메종키츠네),명품/수입의류,여성 상의,블라우스/셔츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,pink,XL,32,159000,91058392,blue,M,26,159000,920193850,blue,L,9,159000,920193850,green,L,69,159000,Jeju,Gangnam,노란대문,13245,5000,3000,넥스트젠팩,Seoul,Haeundae,405호,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000432798099&siteNo=6004&salestrNo=6005,명품/수입의류,여성 상의,블라우스/셔츠,https:////sitem.ssgcdn.com/99/80/79/item/1000432798099_i1_232.jpg,[라벨루쏘] [비비안 웨스트우드] 여성 베아 가디건 1803000B Y0003 K407,비비안웨스트우드,신세계몰,369000,0,false,false,46,5,false,false,1000000,true,true,5000,7000,로젠택배,비비안웨스트우드,색상,사이즈,비비안웨스트우드,명품/수입의류,여성 상의,블라우스/셔츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,red,XL,39,369000,91058392,red,XL,20,369000,920193850,pink,S,54,369000,920193850,blue,XL,72,369000,Seoul,Gangnam,노란대문,12345,2500,5000,넥스트젠팩,Busan,Haeundae,1F,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000470996594&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,슬랙스,https:////sitem.ssgcdn.com/94/65/99/item/1000470996594_i1_232.jpg,[이큅먼트] 에슬린 실크 트라우저_PURPLE,이큅먼트(Equipment),신세계몰,437500,0,false,false,185,8,false,false,50000,true,true,3000,7000,로젠택배,이큅먼트(Equipment),색상,사이즈,이큅먼트(Equipment),명품/수입의류,여성 팬츠,슬랙스,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,TEE-NEW JDI SWOOSH,pink,S,14,437500,91058392,red,L,72,437500,TEE-NEW JDI SWOOSH,pink,L,23,437500,TEE-NEW JDI SWOOSH,blue,S,55,437500,Seoul,Haeundae,1F,23853,5000,6000,넥스트젠팩,Jeju,Gangnam,노란대문,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000470996628&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,슬랙스,https:////sitem.ssgcdn.com/28/66/99/item/1000470996628_i1_232.jpg,[이큅먼트] 에슬린 실크 트라우저_DEEP LICHEN GREEN,이큅먼트(Equipment),신세계몰,437500,0,false,false,93,13,false,false,50000,true,true,5000,7000,롯데글로벌로지스,이큅먼트(Equipment),색상,사이즈,이큅먼트(Equipment),명품/수입의류,여성 팬츠,슬랙스,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,pink,S,73,437500,91058392,black,L,62,437500,91058392,blue,S,60,437500,TEE-NEW JDI SWOOSH,green,SS,3,437500,Seoul,Gangnam,405호,13245,2500,3000,넥스트젠팩,Jeju,Gangnam,405호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000415534433&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https:////sitem.ssgcdn.com/33/44/53/item/1000415534433_i1_232.jpg,21SS 연청 리워크 데님진 S51LA0138 S30744 961,메종마르지엘라,신세계몰,258500,0,false,false,6,25,false,false,50000,true,true,7000,7000,CJ대한통운,메종마르지엘라,색상,사이즈,메종마르지엘라,명품/수입의류,여성 팬츠,데님,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,black,S,49,258500,TEE-NEW JDI SWOOSH,blue,M,61,258500,TEE-NEW JDI SWOOSH,red,XL,74,258500,91058392,pink,M,80,258500,Jeju,Haeundae,405호,13245,6000,3000,넥스트젠팩,Seoul,Haeundae,405호,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000098700181&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https:////sitem.ssgcdn.com/81/01/70/item/1000098700181_i1_232.jpg,Mother Insider Crop Step Fray Girl Crush 1157-383-GCR 마더 인사이더 크랍 스텝 프레이,MOTHER DENIM (마더데님),신세계몰,225800,0,false,false,144,12,false,false,50000,true,true,3000,10000,한진택배,MOTHER DENIM (마더데님),색상,사이즈,MOTHER DENIM (마더데님),명품/수입의류,여성 팬츠,데님,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,blue,L,74,225800,TEE-NEW JDI SWOOSH,blue,L,81,225800,TEE-NEW JDI SWOOSH,blue,M,79,225800,TEE-NEW JDI SWOOSH,black,SS,44,225800,Seoul,Gangnam,1F,12345,6000,2500,넥스트젠팩,Jeju,Gangnam,1F,98475,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000291489464&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https:////sitem.ssgcdn.com/64/94/48/item/1000291489464_i1_232.jpg,[루플랫][해외배송] 여성 1978 진 A0362409C03 01 Blue /30,DIESEL(디젤),신세계몰,117000,0,false,false,33,8,false,false,1000000,true,true,3000,10000,한진택배,DIESEL(디젤),색상,사이즈,DIESEL(디젤),명품/수입의류,여성 팬츠,데님,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,green,XL,67,117000,TEE-NEW JDI SWOOSH,green,XL,19,117000,920193850,red,M,43,117000,91058392,blue,XL,82,117000,Busan,Haeundae,101호,13245,5000,2500,넥스트젠팩,Seoul,Gangnam,101호,23853,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000137760314&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https:////sitem.ssgcdn.com/14/03/76/item/1000137760314_i1_232.jpg,Mother Insider Crop Step Fray Tongue in Chic 1157-625 마더 인사이더 크랍 스텝 프레이,MOTHER DENIM (마더데님),신세계몰,220600,0,false,false,140,41,false,false,1000000,true,true,3000,7000,롯데글로벌로지스,MOTHER DENIM (마더데님),색상,사이즈,MOTHER DENIM (마더데님),명품/수입의류,여성 팬츠,데님,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,L,3,220600,91058392,pink,L,47,220600,920193850,pink,XL,3,220600,TEE-NEW JDI SWOOSH,green,L,82,220600,Busan,Gangnam,101호,98475,6000,2500,넥스트젠팩,Jeju,Haeundae,405호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000474956606&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,데님,https:////sitem.ssgcdn.com/06/66/95/item/1000474956606_i1_232.jpg,[루플랫][해외배송] 여성 진 DW0DW13582 BDS NERO Black /26,타미힐피거,신세계몰,201000,0,false,false,194,17,false,false,50000,true,true,3000,10000,CJ대한통운,타미힐피거,색상,사이즈,타미힐피거,명품/수입의류,여성 팬츠,데님,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,S,3,201000,91058392,blue,SS,71,201000,920193850,pink,L,79,201000,TEE-NEW JDI SWOOSH,blue,L,65,201000,Seoul,Haeundae,노란대문,13245,6000,3000,넥스트젠팩,Seoul,Gangnam,101호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000397936702&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/02/67/93/item/1000397936702_i1_232.jpg,[해외] DICKIES 디키즈 오리지널 874 워크팬츠 블랙,디키즈,신세계몰,70000,0,false,false,34,6,false,false,1000000,true,true,5000,7000,로젠택배,디키즈,색상,사이즈,디키즈,명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,green,L,81,70000,91058392,blue,S,94,70000,TEE-NEW JDI SWOOSH,pink,SS,34,70000,920193850,green,SS,1,70000,Jeju,Haeundae,101호,98475,3000,3000,넥스트젠팩,Busan,Haeundae,노란대문,12345,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000386046311&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/11/63/04/item/1000386046311_i1_232.jpg,[톰브라운] 엔지니어드 삼선 유니버시티 스트라이프 트위드 FJQ068A 08143 055 여자 반바지,톰브라운(THOM BROWNE),신세계몰,702000,0,false,false,43,48,false,false,50000,true,true,3000,7000,한진택배,톰브라운(THOM BROWNE),색상,사이즈,톰브라운(THOM BROWNE),명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,pink,L,26,702000,91058392,red,M,94,702000,TEE-NEW JDI SWOOSH,green,M,62,702000,91058392,black,M,2,702000,Busan,Gangnam,노란대문,13245,3000,2500,넥스트젠팩,Seoul,Gangnam,101호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000420727529&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/29/75/72/item/1000420727529_i1_232.jpg,[루플랫][해외배송] 여성 바지 atlanta stretchcotton ATLANTA 005CR /9,MAX MARA(막스마라),신세계몰,174000,0,false,false,117,33,false,false,1000000,true,true,3000,7000,한진택배,MAX MARA(막스마라),색상,사이즈,MAX MARA(막스마라),명품/수입의류,여성 팬츠,면팬츠,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,red,L,9,174000,920193850,pink,L,9,174000,91058392,red,L,37,174000,91058392,red,M,63,174000,Seoul,Gangnam,1F,23853,3000,6000,넥스트젠팩,Jeju,Gangnam,101호,23853,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000343206857&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/57/68/20/item/1000343206857_i1_232.jpg,[루플랫][해외배송] 여성 팬츠 668239RSA14 5040 /52,알렉산더맥퀸(Alexander McQueen),신세계몰,279000,0,false,false,16,34,false,false,1000000,true,true,5000,10000,한진택배,알렉산더맥퀸(Alexander McQueen),색상,사이즈,알렉산더맥퀸(Alexander McQueen),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,red,M,20,279000,TEE-NEW JDI SWOOSH,pink,S,64,279000,920193850,green,S,86,279000,TEE-NEW JDI SWOOSH,red,S,79,279000,Seoul,Haeundae,405호,13245,6000,6000,넥스트젠팩,Seoul,Gangnam,노란대문,98475,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000321807826&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/26/78/80/item/1000321807826_i1_232.jpg,[루플랫][해외배송] 여성 Alete 바지 11310328600710 001 Beige /30,MAX MARA(막스마라),신세계몰,210000,0,false,false,165,49,false,false,1000000,true,true,5000,7000,우체국택배,MAX MARA(막스마라),색상,사이즈,MAX MARA(막스마라),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,red,XL,69,210000,920193850,pink,SS,37,210000,920193850,pink,L,31,210000,920193850,blue,L,83,210000,Jeju,Gangnam,101호,12345,5000,3000,넥스트젠팩,Busan,Gangnam,405호,23853,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000344533240&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/40/32/53/item/1000344533240_i1_232.jpg,[루플랫][해외배송] 여성 바지 631970Y512W1000 Nero /72,SAINT LAURENT(생로랑),신세계몰,533000,0,false,false,129,18,false,false,1000000,true,true,7000,10000,CJ대한통운,SAINT LAURENT(생로랑),색상,사이즈,SAINT LAURENT(생로랑),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,blue,M,91,533000,TEE-NEW JDI SWOOSH,blue,L,26,533000,TEE-NEW JDI SWOOSH,blue,M,84,533000,91058392,pink,SS,76,533000,Jeju,Gangnam,405호,12345,5000,6000,넥스트젠팩,Jeju,Haeundae,101호,13245,2022-부산-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000425048311&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/11/83/04/item/1000425048311_i1_232.jpg,여성 캐롯핏 울 팬츠 FTR010 264 001 BLACK,AMI (아미),신세계몰,300000,0,false,false,133,6,false,false,50000,true,true,7000,7000,한진택배,AMI (아미),색상,사이즈,AMI (아미),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,red,SS,35,300000,920193850,blue,S,86,300000,920193850,green,M,83,300000,TEE-NEW JDI SWOOSH,pink,XL,72,300000,Jeju,Gangnam,405호,12345,3000,5000,넥스트젠팩,Jeju,Gangnam,405호,12345,2015-대구중구-1234
https://m-shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000480313234&siteNo=6004&salestrNo=6005,명품/수입의류,여성 팬츠,면팬츠,https:////sitem.ssgcdn.com/34/32/31/item/1000480313234_i1_232.jpg,[막스마라] 발리아 98160129600 BALIA 004 여자 레깅스,MAX MARA(막스마라),신세계몰,60000,0,false,false,91,36,false,false,1000000,true,true,7000,7000,우체국택배,MAX MARA(막스마라),색상,사이즈,MAX MARA(막스마라),명품/수입의류,여성 팬츠,면팬츠,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,pink,SS,76,60000,TEE-NEW JDI SWOOSH,red,SS,84,60000,TEE-NEW JDI SWOOSH,green,M,49,60000,920193850,blue,L,65,60000,Seoul,Gangnam,1F,13245,3000,5000,넥스트젠팩,Seoul,Haeundae,101호,23853,2015-대구중구-1234
